product_id,title,category,cover_link,tokenized_desc
342759,"Laptop Asus Vivobook 15 X1504VA - BQ3394W (i3 1315U, 8GB, 512GB, Full HD, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/342759/asus-vivobook-15-x1504va-i3-1315u-bq3394w-thumb-638920694459619579-600x600.jpg,laptop asus vivobook 15 x1504va bq3394w i3 1315u 8gb 512gb full hd win11 asus laptop laptop asus vivobook 15 x1504va i3 1315u bq3394w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu intel core i3 raptor lake 1315u số_nhân 6 số luồng 8 tốc_độ cpu 1 20 ghz lên đến 4 50 ghz khi tải nặng card màn_hình card tích_hợp intel uhd graphics ram 8 gb loại ram ddr4 onboard tốc_độ bus ram 3200 mhz hỗ_trợ ram tối_đa 8 gb ổ_cứng 512 gb ssd pcie m 2 2280 kích_thước màn_hình 15 6 độ phân_giải full hd 1920 x 1080 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp 2 x usb 3 2 kết_nối không dây wi fi 6e 802 11ax webcam hd 720p with privacy shutter đèn bàn_phím không có đèn bảo_mật tpm 2 0 công_nghệ âm_thanh built in speaker tản_nhiệt hãng không công_bố thông_tin pin 3 cell li ion 42 wh hệ điều_hành windows 11 home thời_điểm ra_mắt 2025 kích_thước dài 359 7 mm rộng 232 5 mm dày 17 9 mm 1 7 kg chất_liệu vỏ nhựa
338320,"Laptop Asus Vivobook S14 S3407CA - LY095WS (Ultra 5 225H, 16GB, 512GB, WUXGA, OfficeH24+365, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/338320/asus-s3407ca-ultra-5-ly095ws-638851479978389858-600x600.jpg,laptop asus vivobook s14 s3407ca ly095ws ultra 5 225h 16gb 512gb wuxga officeh24 365 win11 asus laptop laptop asus vivobook s14 s3407ca ultra 5 225h ly095ws giá tốt góp 0 tặng phiếu mua hàng máy_in trị_giá 300k bảo_hành pin chính hãng 1 năm mua ngay công_nghệ cpu intel core ultra 5 arrow lake 225h số_nhân 14 số luồng 14 tốc_độ cpu 1 70 ghz lên đến 4 90 ghz khi tải nặng npu intel ai boost hiệu_năng xử_lý ai tops max 13 tops card màn_hình card tích_hợp intel uhd graphics ram 16 gb loại ram ddr5 1 khe 16 gb onboard 1 khe rời tốc_độ bus ram 4800 mhz hỗ_trợ ram tối_đa 32 gb ổ_cứng 512 gb ssd nvme pcie kích_thước màn_hình 14 độ phân_giải wuxga 1920 x 1200 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp jack tai_nghe 3 5 mm kết_nối không dây wi fi 6 802 11ax webcam full hd webcam đèn bàn_phím đơn_sắc_màu trắng bảo_mật nhận_diện khuôn_mặt faceid công_nghệ âm_thanh dolby atmos tản_nhiệt hãng không công_bố tính_năng khác độ bền chuẩn quân_đội mil std 810h thông_tin pin 4 cell li ion 70 wh hệ điều_hành windows 11 home sl office home 2024 vĩnh_viễn microsoft 365 basic thời_điểm ra_mắt 2025 kích_thước dài 315 2 mm rộng 223 4 mm dày 17 9 mm 1 4 kg chất_liệu vỏ kim_loại nhôm
362406,"Laptop Asus Vivobook Go 15 E1504FA - BQ350W (R5 40, 16GB, 512GB, Full HD, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/362406/asus-vivobook-go-15-e1504fa-r5-40-bq350w-thumb-639057642463867778-600x600.jpg,laptop asus vivobook go 15 e1504fa bq350w r5 40 16gb 512gb full hd win11 asus laptop asus vivobook go 15 e1504fa r5 40 bq350w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu amd ryzen 5 40 số_nhân 4 số luồng 8 tốc_độ cpu 2 80 ghz lên đến 4 30 ghz khi tải nặng card màn_hình card tích_hợp amd radeon graphics ram 16 gb loại ram lpddr5 onboard tốc_độ bus ram 5500 mhz hỗ_trợ ram tối_đa không hỗ_trợ nâng_cấp ổ_cứng 512 gb ssd m 2 nvme pcie 3 0 có_thể tháo ra lắp thanh khác tối_đa 1 tb kích_thước màn_hình 15 6 độ phân_giải full hd 1920 x 1080 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp 1 x usb 3 2 kết_nối không dây wi fi 6e 802 11ax webcam hd webcam đèn bàn_phím không có đèn bảo_mật tpm 2 0 công_nghệ âm_thanh sonicmaster tản_nhiệt hãng không công_bố tính_năng khác độ bền chuẩn quân_đội mil std 810h thông_tin pin 3 cell li ion 42 whrs hệ điều_hành windows 11 home thời_điểm ra_mắt 2026 kích_thước dài 360 3 mm rộng 232 5 mm dày 17 9 mm 1 63 kg chất_liệu vỏ nhựa
364183,"Laptop Asus VivoBook Go 14 E1404FA - EB945W (R5 40, 16GB, 512GB, Full HD, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364183/asus-vivobook-go-14-e1404fa-r5-40-eb945w-thumb-639100815319549619-600x600.jpg,laptop asus vivobook go 14 e1404fa eb945w r5 40 16gb 512gb full hd win11 asus laptop asus vivobook go 14 e1404fa r5 40 eb945w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu amd ryzen 5 40 số_nhân 4 số luồng 8 tốc_độ cpu 2 80 ghz lên đến 4 30 ghz khi tải nặng card màn_hình card tích_hợp amd radeon graphics ram 16 gb loại ram lpddr5 onboard tốc_độ bus ram 5500 mhz hỗ_trợ ram tối_đa 16 gb ổ_cứng 512 gb ssd m 2 nvme pcie 3 0 có_thể tháo ra lắp thanh khác tối_đa 1 tb kích_thước màn_hình 14 độ phân_giải full hd 1920 x 1080 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp 1 x usb 2 0 kết_nối không dây wi fi 6e 802 11ax webcam hd webcam đèn bàn_phím không có đèn bảo_mật tpm 2 0 công_nghệ âm_thanh sonicmaster tản_nhiệt hãng không công_bố tính_năng khác độ bền chuẩn quân_đội mil std 810h thông_tin pin 3 cell li ion 42 whrs hệ điều_hành windows 11 home thời_điểm ra_mắt 2026 kích_thước dài 325 5 mm rộng 213 9 mm dày 17 9 mm 1 38 kg chất_liệu vỏ nhựa
339687,"Laptop Asus TUF Gaming F16 FX607VJ - RL034W (Core 5 210H, 16GB, 512GB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/339687/asus-tuf-gaming-f16-fx607vj-core-5-rl034w-638895762903744422-600x600.jpg,laptop asus tuf gaming f16 fx607vj rl034w core 5 210h 16gb 512gb rtx 3050 6gb full hd 144hz win11 asus laptop laptop asus tuf gaming f16 fx607vj core 5 210h giá rẻ màn_hình 16 inch sắc nét trả_góp 0 bảo_hành pin 1 năm hiệu_năng ổn_định cho chơi game và làm_việc công_nghệ cpu intel core 5 raptor lake 210h số_nhân 8 số luồng 12 tốc_độ cpu 2 20 ghz lên đến 4 80 ghz khi tải nặng card màn_hình card rời nvidia geforce rtx 3050 6 gb ram 16 gb loại ram ddr4 1 khe 16 gb 1 khe rời tốc_độ bus ram 3200 mhz hỗ_trợ ram tối_đa 64 gb ổ_cứng 512 gb ssd nvme pcie có_thể tháo ra lắp thanh khác tối_đa 2 tb kích_thước màn_hình 16 độ phân_giải full hd tấm nền ips tần_số quét 144hz độ phủ màu 45 ntsc công_nghệ màn_hình thời_gian phản_hồi 3 ms cổng giao_tiếp jack tai_nghe 3 5 mm kết_nối không dây wi fi 6 802 11ax webcam hd webcam đèn bàn_phím đèn chuyển màu rgb 1 vùng công_nghệ âm_thanh hi res audio tản_nhiệt hãng không công_bố thông_tin pin 4 cell 56wh hệ điều_hành windows 11 home sl thời_điểm ra_mắt 2025 kích_thước dài 354 mm rộng 251 mm dày 26 7 mm 2 2 kg chất_liệu vỏ nhựa nắp lưng bằng kim_loại
363257,"Laptop Asus VivoBook 16 X1607CA - MB980W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/363257/asus-x1607ca-ultra-5-225h-mb980w-thumb-639086988721225463-600x600.jpg,laptop asus vivobook 16 x1607ca mb980w ultra 5 225h 16gb 512gb wuxga win11 asus laptop asus vivobook 16 x1607ca ultra 5 225h mb980w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu intel core ultra 5 arrow lake 225h số_nhân 14 số luồng 14 tốc_độ cpu 1 70 ghz lên đến 4 90 ghz khi tải nặng npu intel ai boost hiệu_năng xử_lý ai tops max 13 tops card màn_hình card tích_hợp intel graphics ram 16 gb loại ram ddr5 1 khe 16 gb onboard 1 khe rời tốc_độ bus ram 5600 mhz hỗ_trợ ram tối_đa 32 gb ổ_cứng 512 gb ssd m 2 nvme pcie 4 0 có_thể tháo ra lắp thanh khác tối_đa 1 tb kích_thước màn_hình 16 độ phân_giải wuxga 1920 x 1200 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình screen to body ratio 89 cổng giao_tiếp jack tai_nghe 3 5 mm kết_nối không dây bluetooth 5 2 webcam fhd webcam ir camera đèn bàn_phím không có đèn bảo_mật tpm 2 0 công_nghệ âm_thanh sonicmaster tản_nhiệt hãng không công_bố thông_tin pin 3 cell li ion 42 wh hệ điều_hành windows 11 home thời_điểm ra_mắt 2026 kích_thước dài 357 mm rộng 250 6 mm dày 19 9 mm 1 88 kg chất_liệu vỏ nhựa
362410,"Laptop Asus Vivobook 14 X1407CA - LY008W (Ultra 5 225H, 16GB, 512GB, WUXGA, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/362410/asus-vivobook-14-x1407ca-ultra-5-225h-ly008w-thumb-639057861785762557-600x600.jpg,laptop asus vivobook 14 x1407ca ly008w ultra 5 225h 16gb 512gb wuxga win11 asus laptop asus vivobook 14 x1407ca ultra 5 225h ly008w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu intel core ultra 5 arrow lake 225h số_nhân 14 số luồng 14 tốc_độ cpu 1 70 ghz lên đến 4 90 ghz khi tải nặng npu intel ai boost hiệu_năng xử_lý ai tops max 13 tops card màn_hình card tích_hợp intel arc graphics ram 16 gb loại ram ddr5 1 khe 16 gb 1 khe rời tốc_độ bus ram 5600 mhz hỗ_trợ ram tối_đa 32 gb ổ_cứng 512 gb ssd m 2 nvme pcie 4 0 có_thể tháo ra lắp thanh khác tối_đa 1 tb 2280 kích_thước màn_hình 14 độ phân_giải wuxga 1920 x 1200 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp 2 x usb 3 2 kết_nối không dây bluetooth 5 2 webcam fhd webcam ir camera đèn bàn_phím đơn_sắc_màu trắng bảo_mật tpm 2 0 công_nghệ âm_thanh sonicmaster tản_nhiệt tản_nhiệt asus icecool tính_năng khác độ bền chuẩn quân_đội mil std 810h thông_tin pin 3 cell li ion 42 whrs hệ điều_hành windows 11 home thời_điểm ra_mắt 2026 kích_thước dài 315 2 mm rộng 223 4 mm dày 19 9 mm 1 46 kg chất_liệu vỏ nhựa
360415,"Laptop Asus TUF Gaming F16 FX608JHR - RV160W (i5 14450HX, 16GB, 512GB, RTX 5050 8GB, WUXGA 165Hz, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/360415/asus-tuf-gaming-f16-fx608jhr-i5-14450hx-rv160w-thumb-639020955948316858-600x600.jpg,laptop asus tuf gaming f16 fx608jhr rv160w i5 14450hx 16gb 512gb rtx 5050 8gb wuxga 165hz win11 asus laptop asus tuf gaming f16 fx608jhr i5 14450hx rv160w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu intel core i5 raptor lake 14450hx số_nhân 10 số luồng 16 tốc_độ cpu 2 40 ghz lên đến 4 80 ghz khi tải nặng card màn_hình card rời nvidia geforce rtx 5050 8 gb số_nhân gpu 2560 cuda cores công_suất đồ_hoạ tgp 115 w hiệu_năng xử_lý ai tops lên đến 440 tops ram 16 gb loại ram ddr5 1 khe 16 gb 1 khe rời tốc_độ bus ram 5600 mhz hỗ_trợ ram tối_đa 64 gb ổ_cứng 512 gb ssd m 2 nvme pcie gen 4 có_thể tháo ra lắp thanh khác tối_đa 2 tb kích_thước màn_hình 16 độ phân_giải wuxga 1920 x 1200 tấm nền ips tần_số quét 165 hz độ phủ màu 100 srgb công_nghệ màn_hình g sync cổng giao_tiếp jack tai_nghe 3 5 mm kết_nối không dây wi fi 6e 802 11ax webcam full hd webcam đèn bàn_phím đèn chuyển màu rgb 1 vùng bảo_mật tpm 2 0 công_nghệ âm_thanh hi res certification tản_nhiệt intelligent cooling tính_năng khác bản_lề mở 180 độ thông_tin pin 4 cell li ion 90 wh hệ điều_hành windows 11 home sl thời_điểm ra_mắt 2025 kích_thước dài 354 mm rộng 269 mm dày 27 3 mm 2 2 kg chất_liệu vỏ nhựa nắp lưng bằng kim_loại
362405,"Laptop Asus Vivobook 14 X1404VA - EB155W (Core 5 120U, 16GB, 512GB, Full HD, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/362405/asus-vivobook-14-x1404va-core-5-120u-eb155w-thumb-639057639106053730-600x600.jpg,laptop asus vivobook 14 x1404va eb155w core 5 120u 16gb 512gb full hd win11 asus laptop asus vivobook 14 x1404va core 5 120u eb155w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu intel core 5 raptor lake 120u số_nhân 10 số luồng 12 tốc_độ cpu 1 40 ghz lên đến 5 00 ghz khi tải nặng card màn_hình card tích_hợp intel graphics ram 16 gb loại ram ddr4 8 gb onboard 1 khe 8 gb tốc_độ bus ram 3200 mhz hỗ_trợ ram tối_đa 24 gb ổ_cứng 512 gb ssd m 2 nvme pcie 4 0 có_thể tháo ra lắp thanh khác tối_đa 1 tb kích_thước màn_hình 14 độ phân_giải full hd 1920 x 1080 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp 1 x usb 2 0 kết_nối không dây bluetooth 5 2 webcam hd webcam đèn bàn_phím không có đèn bảo_mật tpm 2 0 công_nghệ âm_thanh sonicmaster tản_nhiệt hãng không công_bố thông_tin pin 3 cell li ion 42 whrs hệ điều_hành windows 11 home thời_điểm ra_mắt 2026 kích_thước dài 324 9 mm rộng 213 9 mm dày 17 9 mm 1 4 kg chất_liệu vỏ nhựa
364393,"Laptop Asus Vivobook 15 X1504VA - BQ793W (Core 3 100U, 8GB, 512GB, Full HD, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/364393/asus-vivobook-15-x1504va-core-3-100u-bq793w-thumb-639100881506507086-600x600.jpg,laptop asus vivobook 15 x1504va bq793w core 3 100u 8gb 512gb full hd win11 asus laptop asus vivobook 15 x1504va core 3 100u bq793w giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu intel core 3 raptor lake 100u số_nhân 6 số luồng 8 tốc_độ cpu 1 20 ghz lên đến 4 70 ghz khi tải nặng card màn_hình card tích_hợp intel graphics ram 8 gb loại ram ddr5 1 khe 8 gb 1 khe trống tốc_độ bus ram 4800 mhz hỗ_trợ ram tối_đa 16 gb ổ_cứng 512 gb ssd m 2 nvme pcie 4 0 kích_thước màn_hình 15 6 độ phân_giải full hd 1920 x 1080 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp 1x usb 3 2 gen 1 5 gbps type c kết_nối không dây bluetooth 5 2 webcam hd webcam đèn bàn_phím không có đèn bảo_mật tpm 2 0 công_nghệ âm_thanh sonicmaster tản_nhiệt hãng không công_bố thông_tin pin 3 cell li ion 42 whrs hệ điều_hành windows 11 home thời_điểm ra_mắt 2026 kích_thước dài 359 7 mm rộng 233 5 mm dày 17 9 mm 1 7 kg chất_liệu vỏ nhựa
335554,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335554/lenovo-loq-15irx9-i5-83dv003cvn-638828191874856424-600x600.jpg,laptop lenovo gaming loq 15irx9 83dv003cvn i5 13450hx 16gb 512gb rtx 3050 6gb full hd 144hz win11 lenovo laptop lenovo gaming loq 15irx9 i5 13450hx 83dv003cvn giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu intel core i5 raptor lake 13450hx số_nhân 10 số luồng 16 tốc_độ cpu 2 40 ghz lên đến 4 60 ghz khi tải nặng card màn_hình card rời nvidia geforce rtx 3050 6 gb số_nhân gpu 2040 cuda cores công_suất đồ_hoạ tgp 95 w hiệu_năng xử_lý ai tops lên đến 142 tops ram 16 gb loại ram ddr5 1 khe 16 gb 1 khe rời tốc_độ bus ram 4800 mhz hỗ_trợ ram tối_đa 32 gb ổ_cứng 512 gb ssd nvme pcie 4 0 có_thể tháo ra lắp thanh khác tối_đa 1 tb kích_thước màn_hình 15 6 độ phân_giải full hd 1920 x 1080 tần_số quét 144hz độ phủ màu 100 srgb công_nghệ màn_hình low blue light cổng giao_tiếp jack tai_nghe 3 5 mm kết_nối không dây bluetooth 5 2 webcam hd webcam đèn bàn_phím đơn_sắc_màu trắng bảo_mật tpm 2 0 công_nghệ âm_thanh nahimic audio tản_nhiệt hãng không công_bố tính_năng khác ai chip la1 thông_tin pin 60 wh hệ điều_hành windows 11 home sl thời_điểm ra_mắt 2024 kích_thước dài 359 86 mm rộng 258 7 mm dày 23 9 mm 2 38 kg chất_liệu vỏ nhựa
334442,"Laptop Lenovo IdeaPad Slim 3 15IRH10 - 83K1000HVN (i5 13420H, 16GB, 512GB, WUXGA, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334442/lenovo-ideapad-slim-3-15irh10-i5-83k1000hvn-638775478046964172-600x600.jpg,laptop lenovo ideapad slim 3 15irh10 83k1000hvn i5 13420h 16gb 512gb wuxga win11 lenovo laptop laptop lenovo ideapad slim 3 15irh10 83k1000hvn giá rẻ góp 0 hssv giảm thêm 300k bh chính hãng 2 năm trang_bị chip i5 13420h hiệu_năng mạnh_mẽ đa_nhiệm mua ngay công_nghệ cpu intel core i5 raptor lake 13420h số_nhân 8 số luồng 12 tốc_độ cpu 2 10 ghz lên đến 4 60 ghz khi tải nặng card màn_hình card tích_hợp intel uhd graphics ram 16 gb loại ram ddr5 1 khe 8 gb onboard 1 khe 8 gb tốc_độ bus ram 4800 mhz hỗ_trợ ram tối_đa 24 gb ổ_cứng 512 gb ssd nvme pcie kích_thước màn_hình 15 3 độ phân_giải wuxga 1920 x 1200 tấm nền ips tần_số quét 60hz độ phủ màu 45 ntsc công_nghệ màn_hình chống chói anti glare cổng giao_tiếp usb type c hỗ_trợ truyền dữ_liệu power delivery 3 0 và displayport 1 2 kết_nối không dây bluetooth 5 2 khe đọc thẻ_nhớ sd webcam hd webcam đèn bàn_phím không có đèn bảo_mật tpm 2 0 công_nghệ âm_thanh dolby audio tản_nhiệt hãng không công_bố tính_năng khác độ bền chuẩn quân_đội mil std 810h thông_tin pin 60 wh hệ điều_hành windows 11 home sl thời_điểm ra_mắt 2024 kích_thước dài 343 4 mm rộng 239 5 mm dày 17 9 mm 1 63 kg chất_liệu vỏ nhựa nắp lưng bằng kim_loại
339587,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0066VN (R7 AI 350, 32GB, 512GB, WUXGA OLED, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/339587/lenovo-ideapad-slim-5-oled-14akp10-r7-ai-350-83hx0066vn-638900878352201957-600x600.jpg,laptop lenovo ideapad slim 5 oled 14akp10 83hx0066vn r7 ai 350 32gb 512gb wuxga oled win11 lenovo laptop lenovo ideapad slim 5 oled 14akp10 r7 ai 350 83hx0066vn giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu amd ryzen ai 7 350 số_nhân 8 số luồng 16 tốc_độ cpu 2 00 ghz lên đến 5 00 ghz khi tải nặng npu amd xdna hiệu_năng xử_lý ai tops lên đến 50 tops card màn_hình card tích_hợp amd radeon 860m graphics ram 32 gb loại ram ddr5 1 khe 16 gb 1 khe 16 gb tốc_độ bus ram 5600 mhz hỗ_trợ ram tối_đa 32 gb ổ_cứng 512 gb ssd nvme pcie có_thể tháo ra lắp thanh khác tối_đa 1 tb kích_thước màn_hình 14 độ phân_giải wuxga 1920 x 1200 oled tấm nền oled tần_số quét 60hz độ phủ màu 100 dci p3 công_nghệ màn_hình chuẩn displayhdr true black 500 cổng giao_tiếp 1 x usb 3 2 kết_nối không dây wi fi 7 802 11be khe đọc thẻ_nhớ micro sd webcam full hd webcam đèn bàn_phím đơn_sắc_màu trắng bảo_mật tpm 2 0 công_nghệ âm_thanh high definition hd audio tản_nhiệt hãng không công_bố tính_năng khác bản_lề mở 180 độ thông_tin pin 60 wh hệ điều_hành windows 11 home sl thời_điểm ra_mắt 2025 kích_thước dài 313 4 mm rộng 222 mm dày 16 9 mm 1 39 kg chất_liệu vỏ kim_loại nhôm
339581,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0065VN (R5 AI 340, 32GB, 512GB, WUXGA OLED, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/339581/lenovo-ideapad-slim-5-oled-14akp10-r5-ai-350-83hx0065vn-638900878482194553-600x600.jpg,laptop lenovo ideapad slim 5 oled 14akp10 83hx0065vn r5 ai 340 32gb 512gb wuxga oled win11 lenovo laptop laptop lenovo ideapad slim 5 oled 14akp10 r5 ai 340 83hx0065vn giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu amd ryzen ai 5 340 số_nhân 6 số luồng 12 tốc_độ cpu 2 00 ghz lên đến 4 80 ghz khi tải nặng npu amd xdna hiệu_năng xử_lý ai tops lên đến 50 tops card màn_hình card tích_hợp amd radeon 840m ram 32 gb loại ram ddr5 1 khe 16 gb 1 khe 16 gb tốc_độ bus ram 5600 mhz hỗ_trợ ram tối_đa 32 gb ổ_cứng 512 gb ssd nvme pcie có_thể tháo ra lắp thanh khác tối_đa 1 tb kích_thước màn_hình 14 độ phân_giải wuxga 1920 x 1200 oled tấm nền oled tần_số quét 60hz độ phủ màu 100 dci p3 công_nghệ màn_hình chuẩn displayhdr true black 500 cổng giao_tiếp 1 x usb 3 2 kết_nối không dây wi fi 7 802 11be khe đọc thẻ_nhớ micro sd webcam full hd webcam đèn bàn_phím đơn_sắc_màu trắng bảo_mật tpm 2 0 công_nghệ âm_thanh high definition hd audio tản_nhiệt hãng không công_bố tính_năng khác bản_lề mở 180 độ thông_tin pin 60 wh hệ điều_hành windows 11 home sl thời_điểm ra_mắt 2025 kích_thước dài 313 4 mm rộng 222 mm dày 16 9 mm 1 39 kg chất_liệu vỏ kim_loại nhôm
359484,"Laptop Lenovo Gaming LOQ 15ARP10E - 83S0000EVN (R7 7735HS, 16GB, 1TB, RTX 4050 6GB, Full HD, 144Hz, Win11)",Laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/359484/lenovo-gaming-loq-15arp10e-r7-7735hs-83s0000evn-thumb-638999393028859807-600x600.jpg,laptop lenovo gaming loq 15arp10e 83s0000evn r7 7735hs 16gb 1tb rtx 4050 6gb full hd 144hz win11 lenovo laptop lenovo gaming loq 15arp10e r7 7735hs 83s0000evn giá rẻ trả_góp 0 lãi_suất mua online xét_duyệt nhanh giao hàng tận nơi trong 1 giờ cà_thẻ tại nhà bảo_hành toàn_quốc xem ngay công_nghệ cpu amd ryzen 7 7735hs số_nhân 8 số luồng 16 tốc_độ cpu 3 20 ghz lên đến 4 75 ghz khi tải nặng card màn_hình card rời nvidia geforce rtx 4050 6 gb công_suất đồ_hoạ tgp 65 w hiệu_năng xử_lý ai tops lên đến 194 tops ram 16 gb loại ram ddr5 1 khe 16 gb 1 khe rời tốc_độ bus ram 4800 mhz hỗ_trợ ram tối_đa 16 gb ổ_cứng 1 tb ssd m 2 nvme pcie 4 0 kích_thước màn_hình 15 6 độ phân_giải full hd 1920 x 1080 tấm nền ips tần_số quét 144hz độ phủ màu 100 srgb công_nghệ màn_hình chống chói anti glare cổng giao_tiếp 2 x usb 3 2 kết_nối không dây bluetooth 5 2 khe đọc thẻ_nhớ khe thẻ 3 in 1 webcam hd webcam đèn bàn_phím đơn_sắc_màu trắng bảo_mật công_tắc khoá camera công_nghệ âm_thanh realtek alc3287 tản_nhiệt hãng không công_bố thông_tin pin 3 cell li ion 57 5 wh hệ điều_hành windows 11 home sl thời_điểm ra_mắt 2025 kích_thước dài 359 2 mm rộng 236 mm dày 22 95 mm 1 8 kg chất_liệu vỏ nhựa
